asset_id,path,kind,source_url,creator_or_vendor,license,redistribution_status,sha256,theme,implementation_purpose,notes
pm-icon-072,assets/icons/pm-icon-072.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,7cd7775857d090d73946735545c2207bad5f7103edde55dc3898793ae8a0819f,both,icon glyph asset (token-colored in app),canonical source: PM / Components / Shell & Explorer
pm-icon-073,assets/icons/pm-icon-073.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,879ed63d229ead3247859e94ce8b11192f14a7e3f0739e7e28734478395767a8,both,icon glyph asset (token-colored in app),canonical source: PM / Components / Shell & Explorer
pm-icon-074,assets/icons/pm-icon-074.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,87893c796b000bf7e8bb1fb628710f5d4fe7e50b797725ffca97a44daffd668f,both,icon glyph asset (token-colored in app),canonical source: PM / Components / Shell & Explorer
pm-icon-075,assets/icons/pm-icon-075.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,2ba78593d663566864a1632789498bf5247a30f78263ab9f46dcc13b280bc716,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / global-replace-preview-exclusions
pm-icon-076,assets/icons/pm-icon-076.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,af726bd0ac125b75b604b1f80c9ab87380e7c028771efa684b382a361a139f42,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / global-replace-preview-exclusions
pm-icon-077,assets/icons/pm-icon-077.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,dbbe5f56de9aa0e9a33adcc3098bc3fbcb0f77bf2dc910e645b96f89d8eb1a5f,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / global-replace-preview-exclusions
pm-icon-078,assets/icons/pm-icon-078.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,0de68bfac0f43f5b22f63d00767c0bc540bb400f164265e33ab9b498dac0ab50,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / global-replace-preview-exclusions
pm-icon-079,assets/icons/pm-icon-079.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,1e95b4db87e7c9acbc679574434e7de9940baf864da9cd80801342ee77375a49,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / global-replace-preview-exclusions
pm-icon-080,assets/icons/pm-icon-080.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,eb68faa42331ba27256d7bfe8ad2c6f730c3ec6dac5b276f7429588a5520465b,both,icon glyph asset (token-colored in app),canonical source: PM / Components / Shell & Explorer
pm-icon-081,assets/icons/pm-icon-081.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,563ed99c3126b379d23800e8650714360d4dc3ea9829710c35fe3e6e6b5091db,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / export-success
pm-icon-082,assets/icons/pm-icon-082.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,e62edc30ccfbfcfc12261ced541a801f69b8c592b1632327445c92d6fcdf1eef,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / export-success
pm-icon-083,assets/icons/pm-icon-083.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,03ae8ec3d8c6a968dbb54753537b7eb014c29e7a6e78ca2facdfa4891624f8f4,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / search-result-navigation
pm-icon-084,assets/icons/pm-icon-084.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,e088849e24661545dac5cb1cc86cc25188e7374caab7645a648df3402606a7b9,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / search-result-navigation
pm-icon-085,assets/icons/pm-icon-085.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,4256a705d0cdf0f39ff07e75adbc173bad4997875b44aac431d12af173d5a63b,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / search-query-entry
pm-icon-086,assets/icons/pm-icon-086.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,e22cdf88f651f2a7baa3ba15a61f45fbb9e73e529c6d2f3e618be2ea24d09068,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / search-query-entry
pm-icon-087,assets/icons/pm-icon-087.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,cf28ed02a6a71c38d52e1cd58114e5b7773d53cf470eefc67104661a100b16ab,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / inspector-group-no-comments
pm-icon-088,assets/icons/pm-icon-088.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,6fb8f379139bbb25ee56ca4f182e1624f61a854e624d0e5c1048c078f99666d8,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / inspector-group-no-comments
pm-icon-089,assets/icons/pm-icon-089.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,a3dcd59494caa72c90dc20cfde8ebacd4e9adba92ebb19214306bb3edc2e1845,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / comments-replies-collapsed
pm-icon-090,assets/icons/pm-icon-090.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,4992402da56862f449190163831b16f0e9922b68da86c42616b909559969a280,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-local-find
pm-icon-091,assets/icons/pm-icon-091.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,3f11599e23f9a034d9b0480df782c729e6ca03f6a3d8690038aa42ddcfec00e4,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / cards-research-selected
pm-icon-092,assets/icons/pm-icon-092.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,d220330e24a43fb85931bef933db54efe204138d2c8f2ea7e8595c5e9b7e3410,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-local-find
pm-icon-093,assets/icons/pm-icon-093.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,97d4e5b28afb53354c0079303fb61de75fd265ae014f642549d4624d38f1d5ed,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-local-find
pm-icon-094,assets/icons/pm-icon-094.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,098898f12ecddc5dca34408bbb96f770e4f40a5062397d3621f6d79386c12e46,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / inspector-group-no-comments
pm-icon-095,assets/icons/pm-icon-095.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,c23b0c9383a873986260acd4ab1913d082bc08383592ee03d2f1adba9ed4e812,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-dual-manuscript-research-right-focus
pm-icon-096,assets/icons/pm-icon-096.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,dde2aae8b7a3d08f62cc0c853784ffcd86a96b145cd3c37048ace72201fc986a,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-dual-manuscript-research-right-focus
pm-icon-097,assets/icons/pm-icon-097.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,6f55781c2036087962b60133fc06a83269fd133e0f8264e02563f6eeef75bb7c,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-dual-manuscript-research-right-focus
pm-icon-098,assets/icons/pm-icon-098.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,e8103f991206e1da70d00f38e73a07c661ec9c11a5dd5c3f1c947b1c9818d9ed,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / cards-research-selected
pm-icon-099,assets/icons/pm-icon-099.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,f388441435a19f55f9d995e729a304c065c9391ac457e54b96819d0414565e52,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / cards-research-selected
pm-icon-100,assets/icons/pm-icon-100.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,48cacd679843d81cfbe0b2682aaad7f43bfe57fb7d297ba4fcda411811e6dff1,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-long-comments
pm-icon-101,assets/icons/pm-icon-101.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,50135d61a808a432876d78ed799d874f8ada5b3885ab0c8f26c1aef448766be3,both,icon glyph asset (token-colored in app),canonical source: PM / Prototype Terminal / create-and-write / editor-ready
pm-icon-102,assets/icons/pm-icon-102.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,0d5d890f621c22cf59ccd8468c4626a94120e3f4c036a763fb709a1dba9be6ed,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-single-default
pm-icon-103,assets/icons/pm-icon-103.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,0f35caeb6abd04695de05c2e4acb069712a3684613677804dc0dd488e635bb3e,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-dual-manuscript-research-left-focus
pm-icon-104,assets/icons/pm-icon-104.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,e756d6b199b218624cfe4cd445677b70591a11d4ba60c8a2880e966d3a54a473,both,icon glyph asset (token-colored in app),canonical source: PM / Prototype Terminal / save-failure-retry / editor-saved
pm-icon-105,assets/icons/pm-icon-105.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,66162f7e782103dc9695f7e66a923e2f899b235560f41161ce91384584c67ed7,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-semantic-content-and-breaks
pm-icon-106,assets/icons/pm-icon-106.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,38ee44c276d5dd7ec9c5ce3ec33845d0fe62d88a3576ad1853aa4ec6eb2a2512,both,icon glyph asset (token-colored in app),canonical source: PM / Prototype Terminal / cards-and-organize / editor-return
pm-icon-107,assets/icons/pm-icon-107.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,6213ba1e93a5de4c80886a03b4421171956b5d2cc5088d2ebf61bff7b827415e,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-local-replace
pm-icon-108,assets/icons/pm-icon-108.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,51ae4b7e95ce843163f81c8b0f7c2f6e08ea096da1c174d6d784fdfbb69a6ff3,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / cards-deep-expanded
pm-icon-109,assets/icons/pm-icon-109.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,c4246fa8ce4c1c0f20d75bdf84fb13da09936eb134f7ab7db3c8d3dd27633a3c,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-local-replace
pm-icon-110,assets/icons/pm-icon-110.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,1d255a42deeba8e163e48841643d395565ab8ecae0a459f13210449803b97965,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-dual-two-manuscript
pm-icon-111,assets/icons/pm-icon-111.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,b6469ce2a24b55cf989a4435262535ef6a8e6318c16d2888eefc216df4d38473,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-dual-two-manuscript
pm-icon-112,assets/icons/pm-icon-112.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,0fbb53c7b7d1baa217671d2c6bc20393f53e2989b95b31b0bc13c92e0e7a4317,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / cards-deep-expanded
pm-icon-113,assets/icons/pm-icon-113.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,affbb95dc78525353c9d911cccce96714a7e9aec6da4ffe63cc402192f1cd6e1,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / search-stale-deleted-results
pm-icon-114,assets/icons/pm-icon-114.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,9aa7e6094553cc6bc018dbbeaa4d3a2b8a9d2fda46aa6d66df8ec28fc0b1fd5b,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / search-stale-deleted-results
